tiempo,coste
32,9849.399999999998
59,8896.4
36,9456.199999999997
34,9636.999999999998
33,9656.399999999998
47,9076.599999999999
41,9309.399999999998
46,9166.999999999998
37,9407.199999999997
39,9345.999999999998
42,9243.999999999998
51,9012.799999999997
53,8970.599999999997
44,9207.999999999998
50,9046.599999999997
53,8970.599999999997
51,9012.799999999997
54,8936.799999999997
57,8912.399999999998
38,9374.399999999998
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
42,9243.999999999998
43,9216.599999999999
33,9656.399999999998
56,8928.999999999998
45,9180.199999999997
46,9166.999999999998
43,9216.599999999999
54,8936.799999999997
56,8928.999999999998
53,8970.599999999997
51,9012.799999999997
50,9046.599999999997
38,9374.399999999998
33,9656.399999999998
45,9180.199999999997
46,9166.999999999998
43,9216.599999999999
54,8936.799999999997
56,8928.999999999998
53,8970.599999999997
51,9012.799999999997
50,9046.599999999997
38,9374.399999999998
33,9656.399999999998
45,9180.199999999997
46,9166.999999999998
43,9216.599999999999
54,8936.799999999997
56,8928.999999999998
53,8970.599999999997
51,9012.799999999997
50,9046.599999999997
38,9374.399999999998
33,9656.399999999998
45,9180.199999999997
46,9166.999999999998
54,8936.799999999997
56,8928.999999999998
43,9216.599999999999
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
33,9656.399999999998
45,9180.199999999997
46,9166.999999999998
43,9216.599999999999
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
43,9216.599999999999
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
43,9216.599999999999
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
53,8970.599999999997
50,9046.599999999997
38,9374.399999999998
45,9180.199999999997
50,9046.599999999997
53,8970.599999999997
38,9374.399999999998
50,9046.599999999997
53,8970.599999999997
38,9374.399999999998
50,9046.599999999997
53,8970.599999999997
38,9374.399999999998
32,9998.0
61,8834.4
61,8834.4
33,9588.799999999997
36,9429.199999999999
35,9578.399999999998
39,9364.199999999999
41,9295.799999999997
38,9415.399999999998
57,8919.4
58,8865.199999999999
44,9206.999999999998
45,9152.8
39,9364.199999999999
51,9008.999999999998
53,8963.2
46,9142.999999999998
49,9078.799999999997
50,9036.399999999998
41,9295.799999999997
42,9257.599999999999
47,9109.599999999999
48,9105.599999999999
53,8963.2
51,9008.999999999998
60,8854.0
50,9036.399999999998
42,9257.599999999999
43,9230.199999999999
54,8935.800000000001
49,9078.799999999997
43,9230.199999999999
44,9206.999999999998
33,9588.799999999997
35,9578.399999999998
45,9152.8
56,8928.0
57,8919.4
59,8861.199999999999
58,8865.199999999999
47,9109.599999999999
54,8935.800000000001
59,8861.199999999999
55,8931.800000000001
55,8931.800000000001
56,8928.0
61,8834.4
39,9364.199999999999
41,9295.799999999997
47,9109.599999999999
49,9078.799999999997
51,9008.999999999998
50,9036.399999999998
42,9257.599999999999
43,9230.199999999999
44,9206.999999999998
35,9578.399999999998
45,9152.8
57,8919.4
54,8935.800000000001
59,8861.199999999999
55,8931.800000000001
56,8928.0
61,8834.4
39,9364.199999999999
41,9295.799999999997
47,9109.599999999999
49,9078.799999999997
51,9008.999999999998
42,9257.599999999999
50,9036.399999999998
43,9230.199999999999
44,9206.999999999998
35,9578.399999999998
45,9152.8
57,8919.4
54,8935.800000000001
59,8861.199999999999
55,8931.800000000001
56,8928.0
61,8834.4
39,9364.199999999999
41,9295.799999999997
47,9109.599999999999
49,9078.799999999997
51,9008.999999999998
43,9230.199999999999
44,9206.999999999998
45,9152.8
57,8919.4
54,8935.800000000001
59,8861.199999999999
55,8931.800000000001
56,8928.0
61,8834.4
39,9364.199999999999
41,9295.799999999997
47,9109.599999999999
49,9078.799999999997
51,9008.999999999998
34,9736.999999999998
72,8780.8
38,9498.8
35,9658.8
37,9599.199999999999
45,9178.399999999998
47,9070.599999999999
53,8976.4
42,9277.999999999998
43,9196.8
39,9421.599999999999
40,9341.0
39,9421.599999999999
36,9607.599999999999
51,9003.199999999999
55,8924.199999999999
55,8924.199999999999
56,8873.199999999999
50,9034.8
40,9341.0
41,9304.599999999999
62,8811.6
58,8863.199999999999
61,8836.4
48,9067.8
61,8836.4
41,9304.599999999999
42,9277.999999999998
68,8805.599999999999
49,9044.8
45,9178.399999999998
44,9193.999999999998
58,8863.199999999999
56,8873.199999999999
49,9044.8
67,8809.599999999999
68,8805.599999999999
47,9070.599999999999
43,9196.8
44,9193.999999999998
62,8811.6
67,8809.599999999999
39,9421.599999999999
55,8924.199999999999
40,9341.0
61,8836.4
41,9304.599999999999
42,9277.999999999998
58,8863.199999999999
56,8873.199999999999
49,9044.8
68,8805.599999999999
43,9196.8
44,9193.999999999998
39,9421.599999999999
55,8924.199999999999
61,8836.4
41,9304.599999999999
58,8863.199999999999
49,9044.8
56,8873.199999999999
68,8805.599999999999
43,9196.8
44,9193.999999999998
39,9421.599999999999
55,8924.199999999999
41,9304.599999999999
58,8863.199999999999
49,9044.8
56,8873.199999999999
68,8805.599999999999
61,8836.4
43,9196.8
44,9193.999999999998
39,9421.599999999999
55,8924.199999999999
41,9304.599999999999
58,8863.199999999999
49,9044.8
56,8873.199999999999
68,8805.599999999999
61,8836.4
43,9196.8
44,9193.999999999998
39,9421.599999999999
55,8924.199999999999
41,9304.599999999999
