tiempo,coste
31,10334.599999999997
71,8773.0
32,10058.8
33,9726.999999999998
40,9339.199999999997
39,9479.8
35,9637.6
36,9552.4
41,9252.599999999999
47,9074.0
36,9552.4
39,9479.8
33,9726.999999999998
34,9662.199999999999
46,9129.599999999999
42,9248.8
43,9195.799999999997
51,8999.6
50,9040.4
55,8919.999999999998
57,8900.999999999998
54,8957.8
58,8863.199999999999
44,9160.999999999998
43,9195.799999999997
44,9160.999999999998
46,9129.599999999999
48,9044.599999999999
61,8836.4
62,8811.6
34,9662.199999999999
51,8999.6
53,8976.4
67,8797.8
53,8976.4
55,8919.999999999998
59,8855.4
61,8836.4
57,8900.999999999998
70,8779.0
54,8957.8
63,8803.8
59,8855.4
70,8779.0
67,8797.8
62,8811.6
58,8863.199999999999
63,8803.8
48,9044.599999999999
49,9040.599999999999
41,9252.599999999999
42,9248.8
49,9040.599999999999
50,9040.4
33,9726.999999999998
43,9195.799999999997
44,9160.999999999998
46,9129.599999999999
34,9662.199999999999
51,8999.6
55,8919.999999999998
57,8900.999999999998
61,8836.4
54,8957.8
59,8855.4
70,8779.0
62,8811.6
58,8863.199999999999
63,8803.8
48,9044.599999999999
49,9040.599999999999
50,9040.4
33,9726.999999999998
43,9195.799999999997
44,9160.999999999998
46,9129.599999999999
51,8999.6
55,8919.999999999998
61,8836.4
57,8900.999999999998
54,8957.8
59,8855.4
62,8811.6
58,8863.199999999999
63,8803.8
48,9044.599999999999
49,9040.599999999999
50,9040.4
43,9195.799999999997
44,9160.999999999998
46,9129.599999999999
51,8999.6
55,8919.999999999998
61,8836.4
57,8900.999999999998
54,8957.8
59,8855.4
62,8811.6
58,8863.199999999999
63,8803.8
33,9776.199999999997
70,8799.8
34,9632.199999999997
41,9388.599999999999
42,9243.999999999998
37,9515.999999999998
38,9412.999999999998
35,9548.799999999997
43,9216.599999999999
46,9132.599999999997
47,9071.999999999998
46,9132.599999999997
51,8999.6
53,8957.4
53,8957.4
54,8923.6
43,9216.599999999999
51,8999.6
42,9243.999999999998
48,9067.999999999998
50,9027.0
49,9040.599999999999
56,8915.8
