tiempo,coste
62,3392.6000000000004
33,3706.800000000001
33,3706.800000000001
62,3392.6000000000004
36,3547.2000000000003
37,3539.8
38,3521.6000000000004
44,3464.4
42,3488.4
39,3514.2000000000003
46,3451.2000000000003
40,3501.0000000000005
43,3475.2000000000003
44,3464.4
43,3475.2000000000003
48,3441.4
49,3431.2000000000003
36,3547.2000000000003
58,3398.4000000000005
54,3402.4
46,3451.2000000000003
38,3521.6000000000004
39,3514.2000000000003
37,3539.8
52,3415.6
53,3408.2000000000003
58,3398.4000000000005
40,3501.0000000000005
50,3428.2000000000003
51,3421.4
41,3494.2000000000003
47,3444.4
53,3408.2000000000003
41,3494.2000000000003
51,3421.4
42,3488.4
52,3415.6
54,3402.4
49,3431.2000000000003
47,3444.4
48,3441.4
50,3428.2000000000003
62,3392.6000000000004
44,3464.4
43,3475.2000000000003
36,3547.2000000000003
46,3451.2000000000003
38,3521.6000000000004
37,3539.8
39,3514.2000000000003
58,3398.4000000000005
40,3501.0000000000005
53,3408.2000000000003
41,3494.2000000000003
51,3421.4
52,3415.6
42,3488.4
54,3402.4
49,3431.2000000000003
47,3444.4
50,3428.2000000000003
48,3441.4
62,3392.6000000000004
44,3464.4
43,3475.2000000000003
36,3547.2000000000003
46,3451.2000000000003
38,3521.6000000000004
39,3514.2000000000003
37,3539.8
58,3398.4000000000005
40,3501.0000000000005
53,3408.2000000000003
51,3421.4
41,3494.2000000000003
42,3488.4
52,3415.6
54,3402.4
49,3431.2000000000003
47,3444.4
50,3428.2000000000003
48,3441.4
62,3392.6000000000004
44,3464.4
43,3475.2000000000003
36,3547.2000000000003
46,3451.2000000000003
38,3521.6000000000004
37,3539.8
39,3514.2000000000003
58,3398.4000000000005
40,3501.0000000000005
53,3408.2000000000003
41,3494.2000000000003
51,3421.4
42,3488.4
52,3415.6
54,3402.4
49,3431.2000000000003
47,3444.4
59,3392.6000000000004
37,3572.2000000000007
37,3572.2000000000007
59,3392.6000000000004
40,3521.6000000000004
38,3546.4
41,3495.7999999999997
38,3546.4
40,3521.6000000000004
53,3400.0000000000005
51,3413.2000000000003
44,3464.4
43,3479.4
50,3428.2000000000003
51,3413.2000000000003
44,3464.4
46,3451.2000000000003
42,3490.0
43,3479.4
48,3441.4
49,3431.2000000000003
58,3398.4000000000005
46,3451.2000000000003
47,3444.4
41,3495.7999999999997
42,3490.0
49,3431.2000000000003
47,3444.4
50,3428.2000000000003
48,3441.4
53,3400.0000000000005
58,3398.4000000000005
37,3572.2000000000007
59,3392.6000000000004
38,3546.4
